Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_1/rx_axis_tdata[63:0],axi_stream_gen_mon_1/rx_axis_tkeep[7:0],axi_stream_gen_mon_1/rx_axis_tvalid,axi_stream_gen_mon_1/rx_axis_tlast,axi_stream_gen_mon_1/rx_axis_tuser,axi_stream_gen_mon_1/rx_axis_tready,axi_stream_gen_mon_1/tx_axis_tdata[63:0],axi_stream_gen_mon_1/tx_axis_tkeep[7:0],axi_stream_gen_mon_1/tx_axis_tvalid,axi_stream_gen_mon_1/tx_axis_tlast,axi_stream_gen_mon_1/tx_axis_tuser,axi_stream_gen_mon_1/tx_axis_tready_1,axi_stream_gen_mon_1/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_lb,axi_stream_gen_mon_1/tx_axis_tlast_lb,axi_stream_gen_mon_1/tx_axis_tuser_lb,axi_stream_gen_mon_1/rx_axis_tready_lb,axi_stream_gen_mon_1/tx_axis_tdata_g[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_g,axi_stream_gen_mon_1/tx_axis_tlast_g,axi_stream_gen_mon_1/tx_axis_tuser_g,axi_stream_gen_mon_1/tx_axis_tready
1671,1671,0,c01ec01ec01ec01e,ff,1,0,0,1,c025c025c025c025,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c025c025c025c025,ff,1,0,0,1
1672,1672,0,00b831c4d31ec01e,07,1,1,1,1,c025c025c025c025,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c025c025c025c025,07,1,1,0,1
1673,1673,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1674,1674,0,0000000000000000,07,0,0,0,1,c0267d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c0267d0011110000,ff,1,0,0,1
1675,1675,0,0000000000000000,07,0,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c026c026c026c026,ff,1,0,0,1
1676,1676,0,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1677,1677,0,c01f7d0011110000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0
1678,1678,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0
1679,1679,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,0
1680,1680,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1681,1681,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1682,1682,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1683,1683,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1684,1684,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1685,1685,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1686,1686,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1687,1687,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1688,1688,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1689,1689,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1690,1690,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1691,1691,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1692,1692,0,c01fc01fc01fc01f,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,ff,1,0,0,1
1693,1693,0,00f8c7d69b1fc01f,07,1,1,1,1,c026c026c026c026,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c026c026c026c026,07,1,1,0,1
1694,1694,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1695,1695,0,0000000000000000,07,0,0,0,1,c0277d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c0277d0011110000,ff,1,0,0,1
1696,1696,0,0000000000000000,07,0,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c027c027c027c027,ff,1,0,0,1
1697,1697,0,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1698,1698,0,c0207d0011110000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,0
1699,1699,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,0
1700,1700,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1701,1701,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1702,1702,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1703,1703,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1704,1704,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1705,1705,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1706,1706,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1707,1707,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1708,1708,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1709,1709,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1710,1710,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1711,1711,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1712,1712,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,ff,1,0,0,1
1713,1713,0,c020c020c020c020,ff,1,0,0,1,c027c027c027c027,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c027c027c027c027,07,1,1,0,1
1714,1714,0,002cef62ea20c020,07,1,1,1,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1715,1715,0,5555550000000000,01,0,0,0,1,c0287d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c0287d0011110000,ff,1,0,0,1
1716,1716,0,5555550000000000,01,0,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c028c028c028c028,ff,1,0,0,1
1717,1717,0,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1718,1718,0,c0217d0011110000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0
1719,1719,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0
1720,1720,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,0
1721,1721,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1722,1722,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1723,1723,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1724,1724,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1725,1725,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1726,1726,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1727,1727,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1728,1728,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1729,1729,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1730,1730,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1731,1731,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1732,1732,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1733,1733,0,c021c021c021c021,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,ff,1,0,0,1
1734,1734,0,006c1970a221c021,07,1,1,1,1,c028c028c028c028,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c028c028c028c028,07,1,1,0,1
1735,1735,0,0000000000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1736,1736,0,0000000000000000,01,0,0,0,1,c0297d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c0297d0011110000,ff,1,0,0,1
1737,1737,0,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c029c029c029c029,ff,1,0,0,1
1738,1738,0,c0227d0011110000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1739,1739,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,0
1740,1740,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,0
1741,1741,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1742,1742,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1743,1743,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1744,1744,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1745,1745,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1746,1746,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1747,1747,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1748,1748,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1749,1749,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1750,1750,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1751,1751,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1752,1752,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1753,1753,0,c022c022c022c022,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,ff,1,0,0,1
1754,1754,0,00ad03467a22c022,07,1,1,1,1,c029c029c029c029,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c029c029c029c029,07,1,1,0,1
1755,1755,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1756,1756,0,0000000000000000,07,0,0,0,1,c02a7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02a7d0011110000,ff,1,0,0,1
1757,1757,0,0000000000000000,07,0,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1758,1758,0,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1759,1759,0,c0237d0011110000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0
1760,1760,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0
1761,1761,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,0
1762,1762,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1763,1763,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1764,1764,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1765,1765,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1766,1766,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1767,1767,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1768,1768,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1769,1769,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1770,1770,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1771,1771,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1772,1772,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1773,1773,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1774,1774,0,c023c023c023c023,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,ff,1,0,0,1
1775,1775,0,00edf5543223c023,07,1,1,1,1,c02ac02ac02ac02a,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c02ac02ac02ac02a,07,1,1,0,1
1776,1776,0,5555550000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1777,1777,0,5555550000000000,01,0,0,0,1,c02b7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02b7d0011110000,ff,1,0,0,1
1778,1778,0,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1779,1779,0,c0247d0011110000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1780,1780,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,0
1781,1781,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,0
1782,1782,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1783,1783,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1784,1784,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1785,1785,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1786,1786,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1787,1787,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1788,1788,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1789,1789,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1790,1790,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1791,1791,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1792,1792,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1793,1793,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1794,1794,0,c024c024c024c024,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,ff,1,0,0,1
1795,1795,0,00f4462d8b24c024,07,1,1,1,1,c02bc02bc02bc02b,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c02bc02bc02bc02b,07,1,1,0,1
1796,1796,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1797,1797,0,0000000000000000,07,0,0,0,1,c02c7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02c7d0011110000,ff,1,0,0,1
1798,1798,0,0000000000000000,07,0,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1799,1799,0,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1800,1800,0,c0257d0011110000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0
1801,1801,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0
1802,1802,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,0
1803,1803,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1804,1804,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1805,1805,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1806,1806,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1807,1807,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1808,1808,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1809,1809,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1810,1810,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1811,1811,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1812,1812,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1813,1813,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1814,1814,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1815,1815,0,c025c025c025c025,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,ff,1,0,0,1
1816,1816,0,00b4b03fc325c025,07,1,1,1,1,c02cc02cc02cc02c,07,1,1,0,1,0000333300000000,ff,1,0,0,1,c02cc02cc02cc02c,07,1,1,0,1
1817,1817,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1818,1818,0,0000000000000000,07,0,0,0,1,c02d7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02d7d0011110000,ff,1,0,0,1
1819,1819,0,0000000000000000,07,0,0,0,1,c02dc02dc02dc02d,ff,1,0,0,1,0000333300000000,07,1,1,0,1,c02dc02dc02dc02d,ff,1,0,0,1
1820,1820,0,0000333300000000,ff,1,0,0,1,c02dc02dc02dc02d,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,c02dc02dc02dc02d,ff,1,0,0,1
