Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i5:s0)_(s_axis_tx_0_1)[2:0],Interface_(i5:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i5:s2)_(s_axis_tx_1_1)[2:0],Interface_(i5:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i5:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i5:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i5:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i5:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1446,1446,0,fab5fab5fab5fab5,ff,0,1,1,0,981f981f981f981f,ff,0,1,0,9822982298229822,ff,0,1,1,0,fab1fab1fab1fab1,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1447,1447,0,fab5fab5fab5fab5,ff,0,1,1,0,981f981f981f981f,ff,0,1,0,9822982298229822,ff,0,1,1,0,fab1fab1fab1fab1,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1448,1448,0,fab5fab5fab5fab5,ff,0,1,1,0,003c62850f1f981f,07,1,1,1,9822982298229822,ff,0,1,1,0,fab1fab1fab1fab1,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
1449,1449,0,fab5fab5fab5fab5,ff,0,1,1,0,5555550000000000,01,0,0,0,9822982298229822,ff,0,1,1,0,fab1fab1fab1fab1,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1450,1450,0,fab5fab5fab5fab5,ff,0,1,1,0,5555550000000000,01,0,0,0,9822982298229822,ff,0,1,1,0,fab1fab1fab1fab1,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1451,1451,0,fab5fab5fab5fab5,ff,0,1,1,0,0000222200000000,ff,0,1,0,9822982298229822,07,0,1,1,1,fab1fab1fab1fab1,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Last Stream","Stream Beat"
1452,1452,0,fab5fab5fab5fab5,ff,0,1,1,0,98207d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,6c4c02b1fab1fab1,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1453,1453,0,fab5fab5fab5fab5,1f,0,1,1,1,9820982098209820,ff,0,1,0,98237d0011110000,ff,0,1,1,0,00000000000000d0,01,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1454,1454,0,0000222200000000,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,00000000000000d0,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1455,1455,0,fab64f0011110000,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1456,1456,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,0,0,fab24f0011110000,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1457,1457,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,0,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1458,1458,0,fab6fab6fab6fab6,ff,0,1,0,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1459,1459,0,fab6fab6fab6fab6,ff,0,1,0,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1460,1460,0,fab6fab6fab6fab6,ff,0,1,0,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1461,1461,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1462,1462,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1463,1463,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1464,1464,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1465,1465,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,fab2fab2fab2fab2,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1466,1466,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,f4cd1fb2fab2fab2,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1467,1467,0,fab6fab6fab6fab6,ff,0,1,1,0,9820982098209820,ff,0,1,0,9823982398239823,ff,0,1,1,0,000000000000009a,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1468,1468,0,fab6fab6fab6fab6,1f,0,1,1,1,00e84a317e209820,07,1,1,1,9823982398239823,ff,0,1,1,0,000000000000009a,1f,0,0,0,"Active","Active","Active","_","Last Stream","Last Stream","Stream Beat","_"
1469,1469,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,9823982398239823,ff,0,1,1,0,000000000000009a,1f,0,0,0,"Active","_","Active","_","Stream Beat","_","Stream Beat","_"
1470,1470,0,fab74f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,9823982398239823,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1471,1471,0,fab7fab7fab7fab7,ff,0,1,1,0,0000222200000000,ff,0,1,0,9823982398239823,07,0,1,1,1,fab34f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Last Stream","Stream Beat"
1472,1472,0,fab7fab7fab7fab7,ff,0,1,1,0,98217d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1473,1473,0,fab7fab7fab7fab7,ff,0,1,0,0,9821982198219821,ff,0,1,0,98247d0011110000,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1474,1474,0,fab7fab7fab7fab7,ff,0,1,0,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1475,1475,0,fab7fab7fab7fab7,ff,0,1,0,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1476,1476,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,0,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1477,1477,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,0,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1478,1478,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,0,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1479,1479,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1480,1480,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,fab3fab3fab3fab3,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1481,1481,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,7cb214b3fab3fab3,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1482,1482,0,fab7fab7fab7fab7,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,00000000000000a3,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1483,1483,0,fab7fab7fab7fab7,1f,0,1,1,1,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,00000000000000a3,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1484,1484,0,0000222200000000,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,00000000000000a3,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1485,1485,0,fab84f0011110000,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,00000000000000a3,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1486,1486,0,fab8fab8fab8fab8,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1487,1487,0,fab8fab8fab8fab8,ff,0,1,1,0,9821982198219821,ff,0,1,0,9824982498249824,ff,0,1,1,0,fab44f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1488,1488,0,fab8fab8fab8fab8,ff,0,1,0,0,00a8bc2336219821,07,1,1,1,9824982498249824,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"_","Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat"
1489,1489,0,fab8fab8fab8fab8,ff,0,1,0,0,0000000000000000,07,0,0,0,9824982498249824,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"_","_","Active","Active","_","_","Stream Beat","Stream Beat"
1490,1490,0,fab8fab8fab8fab8,ff,0,1,0,0,0000000000000000,07,0,0,0,9824982498249824,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"_","_","Active","Active","_","_","Stream Beat","Stream Beat"
1491,1491,0,fab8fab8fab8fab8,ff,0,1,1,0,0000000000000000,07,0,0,0,9824982498249824,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1492,1492,0,fab8fab8fab8fab8,ff,0,1,1,0,0000222200000000,ff,0,1,0,9824982498249824,07,0,1,1,1,fab4fab4fab4fab4,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Last Stream","Stream Beat"
1493,1493,0,fab8fab8fab8fab8,ff,0,1,1,0,98227d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1494,1494,0,fab8fab8fab8fab8,ff,0,1,1,0,9822982298229822,ff,0,1,0,98257d0011110000,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1495,1495,0,fab8fab8fab8fab8,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1496,1496,0,fab8fab8fab8fab8,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab4fab4fab4fab4,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1497,1497,0,fab8fab8fab8fab8,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,0,0,c5cf25b4fab4fab4,1f,1,1,1,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Last Stream"
1498,1498,0,fab8fab8fab8fab8,1f,0,1,1,1,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,0,0,000000000000000f,1f,0,0,0,"Active","Active","_","_","Last Stream","Stream Beat","_","_"
1499,1499,0,0000222200000000,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,000000000000000f,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1500,1500,0,fab94f0011110000,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,000000000000000f,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1501,1501,0,fab9fab9fab9fab9,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1502,1502,0,fab9fab9fab9fab9,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab54f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1503,1503,0,fab9fab9fab9fab9,ff,0,1,0,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1504,1504,0,fab9fab9fab9fab9,ff,0,1,0,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1505,1505,0,fab9fab9fab9fab9,ff,0,1,0,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1506,1506,0,fab9fab9fab9fab9,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1507,1507,0,fab9fab9fab9fab9,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1508,1508,0,fab9fab9fab9fab9,ff,0,1,1,0,9822982298229822,ff,0,1,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1509,1509,0,fab9fab9fab9fab9,ff,0,1,1,0,0069a615ee229822,07,1,1,1,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
1510,1510,0,fab9fab9fab9fab9,ff,0,1,1,0,5555550000000000,01,0,0,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1511,1511,0,fab9fab9fab9fab9,ff,0,1,1,0,5555550000000000,01,0,0,0,9825982598259825,ff,0,1,1,0,fab5fab5fab5fab5,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1512,1512,0,fab9fab9fab9fab9,ff,0,1,1,0,0000222200000000,ff,0,1,0,9825982598259825,07,0,1,1,1,4db02eb5fab5fab5,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Last Stream","Last Stream"
1513,1513,0,fab9fab9fab9fab9,1f,0,1,1,1,98237d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,0000000000000036,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1514,1514,0,0000222200000000,ff,0,1,1,0,9823982398239823,ff,0,1,0,98267d0011110000,ff,0,1,1,0,0000000000000036,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1515,1515,0,faba4f0011110000,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,0000000000000036,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1516,1516,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1517,1517,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,0,0,fab64f0011110000,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1518,1518,0,fabafabafabafaba,ff,0,1,0,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,0,0,fab6fab6fab6fab6,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
1519,1519,0,fabafabafabafaba,ff,0,1,0,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,0,0,fab6fab6fab6fab6,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
1520,1520,0,fabafabafabafaba,ff,0,1,0,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1521,1521,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1522,1522,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1523,1523,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1524,1524,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1525,1525,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1526,1526,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,fab6fab6fab6fab6,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1527,1527,0,fabafabafabafaba,ff,0,1,1,0,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,d53133b6fab6fab6,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1528,1528,0,fabafabafabafaba,1f,0,1,1,1,9823982398239823,ff,0,1,0,9826982698269826,ff,0,1,1,0,000000000000007c,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1529,1529,0,0000222200000000,ff,0,1,1,0,00295007a6239823,07,1,1,1,9826982698269826,ff,0,1,1,0,000000000000007c,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Stream Beat","_"
1530,1530,0,fabb4f0011110000,ff,0,1,1,0,0000000000000000,07,0,0,0,9826982698269826,ff,0,1,1,0,000000000000007c,1f,0,0,0,"Active","_","Active","_","Stream Beat","_","Stream Beat","_"
1531,1531,0,fabbfabbfabbfabb,ff,0,1,1,0,0000000000000000,07,0,0,0,9826982698269826,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1532,1532,0,fabbfabbfabbfabb,ff,0,1,1,0,0000000000000000,07,0,0,0,9826982698269826,ff,0,1,1,0,fab74f0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1533,1533,0,fabbfabbfabbfabb,ff,0,1,0,0,0000222200000000,ff,0,1,0,9826982698269826,07,0,1,1,1,fab7fab7fab7fab7,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Last Stream","Stream Beat"
1534,1534,0,fabbfabbfabbfabb,ff,0,1,0,0,98247d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1535,1535,0,fabbfabbfabbfabb,ff,0,1,0,0,9824982498249824,ff,0,1,0,98277d0011110000,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
1536,1536,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1537,1537,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1538,1538,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,0,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1539,1539,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,0,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
1540,1540,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1541,1541,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,fab7fab7fab7fab7,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1542,1542,0,fabbfabbfabbfabb,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,5d4e38b7fab7fab7,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1543,1543,0,fabbfabbfabbfabb,1f,0,1,1,1,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,0000000000000045,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1544,1544,0,0000222200000000,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,0000000000000045,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
1545,1545,0,fabc4f0011110000,ff,0,1,1,0,9824982498249824,ff,0,1,0,9827982798279827,ff,0,1,1,0,0000000000000045,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
