Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_0/rx_axis_tdata[63:0],axi_stream_gen_mon_0/rx_axis_tkeep[7:0],axi_stream_gen_mon_0/rx_axis_tvalid,axi_stream_gen_mon_0/rx_axis_tlast,axi_stream_gen_mon_0/rx_axis_tuser,axi_stream_gen_mon_0/rx_axis_tready,axi_stream_gen_mon_0/tx_axis_tdata[63:0],axi_stream_gen_mon_0/tx_axis_tkeep[7:0],axi_stream_gen_mon_0/tx_axis_tvalid,axi_stream_gen_mon_0/tx_axis_tlast,axi_stream_gen_mon_0/tx_axis_tuser,axi_stream_gen_mon_0/tx_axis_tready_1,axi_stream_gen_mon_0/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_0/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_0/tx_axis_tvalid_lb,axi_stream_gen_mon_0/tx_axis_tlast_lb,axi_stream_gen_mon_0/tx_axis_tuser_lb,axi_stream_gen_mon_0/rx_axis_tready_lb,axi_stream_gen_mon_0/tx_axis_tdata_g[63:0],axi_stream_gen_mon_0/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_0/tx_axis_tvalid_g,axi_stream_gen_mon_0/tx_axis_tlast_g,axi_stream_gen_mon_0/tx_axis_tuser_g,axi_stream_gen_mon_0/tx_axis_tready
1515,1515,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1516,1516,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1517,1517,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1518,1518,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1519,1519,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1520,1520,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1521,1521,0,f393f393f393f393,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1522,1522,0,001760945593f393,07,1,1,1,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1523,1523,0,0000000000000000,07,0,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1524,1524,0,0000000000000000,07,0,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1525,1525,0,0000000000000000,07,0,0,0,1,f392f392f392f392,ff,1,0,0,1,f392f392f392f392,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1526,1526,0,0000222200000000,ff,1,0,0,1,005796861d92f392,07,1,1,0,1,005796861d92f392,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1527,1527,0,f3947d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1528,1528,0,f394f394f394f394,ff,1,0,0,1,f3937d0011110000,ff,1,0,0,1,f3937d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1529,1529,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1530,1530,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1531,1531,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,0,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1532,1532,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,0,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1533,1533,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,0,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1534,1534,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1535,1535,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1536,1536,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1537,1537,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1538,1538,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1539,1539,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1540,1540,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1541,1541,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1542,1542,0,f394f394f394f394,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1543,1543,0,000ed3edec94f394,07,1,1,1,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1544,1544,0,5555550000000000,01,0,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1545,1545,0,5555550000000000,01,0,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1546,1546,0,0000222200000000,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,f393f393f393f393,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1547,1547,0,f3957d0011110000,ff,1,0,0,1,001760945593f393,07,1,1,0,1,001760945593f393,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1548,1548,0,f395f395f395f395,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1549,1549,0,f395f395f395f395,ff,1,0,0,1,f3947d0011110000,ff,1,0,0,1,f3947d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1550,1550,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1551,1551,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1552,1552,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,0,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1553,1553,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,0,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1554,1554,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1555,1555,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1556,1556,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1557,1557,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1558,1558,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1559,1559,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1560,1560,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1561,1561,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1562,1562,0,f395f395f395f395,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1563,1563,0,004e25ffa495f395,07,1,1,1,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1564,1564,0,0000000000000000,07,0,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1565,1565,0,0000000000000000,07,0,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1566,1566,0,0000000000000000,07,0,0,0,1,f394f394f394f394,ff,1,0,0,1,f394f394f394f394,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1567,1567,0,0000222200000000,ff,1,0,0,1,000ed3edec94f394,07,1,1,0,1,000ed3edec94f394,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1568,1568,0,f3967d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1569,1569,0,f396f396f396f396,ff,1,0,0,1,f3957d0011110000,ff,1,0,0,1,f3957d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1570,1570,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1571,1571,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1572,1572,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,0,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1573,1573,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,0,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1574,1574,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,0,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1575,1575,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1576,1576,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1577,1577,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1578,1578,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1579,1579,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1580,1580,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1581,1581,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1582,1582,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1583,1583,0,f396f396f396f396,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1584,1584,0,008f3fc97c96f396,07,1,1,1,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1585,1585,0,0000000000000000,07,0,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1586,1586,0,0000000000000000,07,0,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1587,1587,0,0000000000000000,07,0,0,0,1,f395f395f395f395,ff,1,0,0,1,f395f395f395f395,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1588,1588,0,0000222200000000,ff,1,0,0,1,004e25ffa495f395,07,1,1,0,1,004e25ffa495f395,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1589,1589,0,f3977d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1590,1590,0,f397f397f397f397,ff,1,0,0,1,f3967d0011110000,ff,1,0,0,1,f3967d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1591,1591,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1592,1592,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1593,1593,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,0,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1594,1594,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,0,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1595,1595,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1596,1596,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1597,1597,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1598,1598,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1599,1599,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1600,1600,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1601,1601,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1602,1602,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1603,1603,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1604,1604,0,f397f397f397f397,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1605,1605,0,00cfc9db3497f397,07,1,1,1,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1606,1606,0,5555550000000000,01,0,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1607,1607,0,5555550000000000,01,0,0,0,1,f396f396f396f396,ff,1,0,0,1,f396f396f396f396,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1608,1608,0,0000222200000000,ff,1,0,0,1,008f3fc97c96f396,07,1,1,0,1,008f3fc97c96f396,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1609,1609,0,f3987d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1610,1610,0,f398f398f398f398,ff,1,0,0,1,f3977d0011110000,ff,1,0,0,1,f3977d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1611,1611,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1612,1612,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1613,1613,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,0,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1614,1614,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,0,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1615,1615,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,0,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1616,1616,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1617,1617,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1618,1618,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1619,1619,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1620,1620,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1621,1621,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1622,1622,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1623,1623,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1624,1624,0,f398f398f398f398,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1625,1625,0,00bc593a0e98f398,07,1,1,1,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1626,1626,0,0000000000000000,01,0,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1627,1627,0,0000000000000000,01,0,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1628,1628,0,0000222200000000,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,f397f397f397f397,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1629,1629,0,f3997d0011110000,ff,1,0,0,1,00cfc9db3497f397,07,1,1,0,1,00cfc9db3497f397,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1630,1630,0,f399f399f399f399,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1631,1631,0,f399f399f399f399,ff,1,0,0,1,f3987d0011110000,ff,1,0,0,1,f3987d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1632,1632,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1633,1633,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1634,1634,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,0,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1635,1635,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,0,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1636,1636,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1637,1637,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1638,1638,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1639,1639,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1640,1640,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1641,1641,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1642,1642,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1643,1643,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1644,1644,0,f399f399f399f399,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1645,1645,0,00fcaf284699f399,07,1,1,1,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1646,1646,0,0000000000000000,07,0,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1647,1647,0,0000000000000000,07,0,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1648,1648,0,0000000000000000,07,0,0,0,1,f398f398f398f398,ff,1,0,0,1,f398f398f398f398,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1649,1649,0,0000222200000000,ff,1,0,0,1,00bc593a0e98f398,07,1,1,0,1,00bc593a0e98f398,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1650,1650,0,f39a7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1651,1651,0,f39af39af39af39a,ff,1,0,0,1,f3997d0011110000,ff,1,0,0,1,f3997d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1652,1652,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1653,1653,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1654,1654,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,0,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1655,1655,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,0,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1656,1656,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,0,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1657,1657,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1658,1658,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1659,1659,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1660,1660,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1661,1661,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1662,1662,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1663,1663,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1664,1664,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1665,1665,0,f39af39af39af39a,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1666,1666,0,003db51e9e9af39a,07,1,1,1,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1667,1667,0,5555550000000000,01,0,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1668,1668,0,5555550000000000,01,0,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1669,1669,0,0000222200000000,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,f399f399f399f399,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1670,1670,0,f39b7d0011110000,ff,1,0,0,1,00fcaf284699f399,07,1,1,0,1,00fcaf284699f399,07,1,1,0,1,0000222200000000,ff,0,0,0,1
