Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i6:s0)_(s_axis_tx_0_1)[2:0],Interface_(i6:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i6:s2)_(s_axis_tx_1_1)[2:0],Interface_(i6:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i6:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i6:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i6:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i6:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
1626,1626,0,6bfc6bfc6bfc6bfc,ff,0,1,1,0,0000000000000000,00,0,0,0,af47af47af47af47,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1627,1627,0,6bfc6bfc6bfc6bfc,ff,0,1,1,0,0000000000000000,00,0,0,0,af47af47af47af47,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1628,1628,0,6bfc6bfc6bfc6bfc,1f,0,1,1,1,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1629,1629,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af487d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1630,1630,0,6bfd4f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1631,1631,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1632,1632,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1633,1633,0,6bfd6bfd6bfd6bfd,ff,0,1,0,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1634,1634,0,6bfd6bfd6bfd6bfd,ff,0,1,0,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1635,1635,0,6bfd6bfd6bfd6bfd,ff,0,1,0,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1636,1636,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1637,1637,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1638,1638,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1639,1639,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1640,1640,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1641,1641,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1642,1642,0,6bfd6bfd6bfd6bfd,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1643,1643,0,6bfd6bfd6bfd6bfd,1f,0,1,1,1,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1644,1644,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1645,1645,0,6bfe4f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af48af48af48af48,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1646,1646,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1647,1647,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af497d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1648,1648,0,6bfe6bfe6bfe6bfe,ff,0,1,0,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1649,1649,0,6bfe6bfe6bfe6bfe,ff,0,1,0,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1650,1650,0,6bfe6bfe6bfe6bfe,ff,0,1,0,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1651,1651,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1652,1652,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1653,1653,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1654,1654,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1655,1655,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1656,1656,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1657,1657,0,6bfe6bfe6bfe6bfe,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1658,1658,0,6bfe6bfe6bfe6bfe,1f,0,1,1,1,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1659,1659,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1660,1660,0,6bff4f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1661,1661,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1662,1662,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af49af49af49af49,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1663,1663,0,6bff6bff6bff6bff,ff,0,1,0,0,0000000000000000,00,0,0,0,af49af49af49af49,07,0,1,1,1,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Last Stream","No Streams"
1664,1664,0,6bff6bff6bff6bff,ff,0,1,0,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1665,1665,0,6bff6bff6bff6bff,ff,0,1,0,0,0000000000000000,00,0,0,0,af4a7d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1666,1666,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1667,1667,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1668,1668,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1669,1669,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1670,1670,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1671,1671,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1672,1672,0,6bff6bff6bff6bff,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1673,1673,0,6bff6bff6bff6bff,1f,0,1,1,1,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1674,1674,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1675,1675,0,6c004f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1676,1676,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1677,1677,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1678,1678,0,6c006c006c006c00,ff,0,1,0,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1679,1679,0,6c006c006c006c00,ff,0,1,0,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1680,1680,0,6c006c006c006c00,ff,0,1,0,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1681,1681,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4aaf4aaf4aaf4a,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1682,1682,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1683,1683,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4b7d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1684,1684,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1685,1685,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1686,1686,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1687,1687,0,6c006c006c006c00,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1688,1688,0,6c006c006c006c00,1f,0,1,1,1,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1689,1689,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1690,1690,0,6c014f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1691,1691,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1692,1692,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1693,1693,0,6c016c016c016c01,ff,0,1,0,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1694,1694,0,6c016c016c016c01,ff,0,1,0,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1695,1695,0,6c016c016c016c01,ff,0,1,0,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1696,1696,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1697,1697,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1698,1698,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1699,1699,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4baf4baf4baf4b,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1700,1700,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1701,1701,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4c7d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1702,1702,0,6c016c016c016c01,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1703,1703,0,6c016c016c016c01,1f,0,1,1,1,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1704,1704,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1705,1705,0,6c024f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1706,1706,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1707,1707,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1708,1708,0,6c026c026c026c02,ff,0,1,0,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1709,1709,0,6c026c026c026c02,ff,0,1,0,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1710,1710,0,6c026c026c026c02,ff,0,1,0,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1711,1711,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1712,1712,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1713,1713,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1714,1714,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1715,1715,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1716,1716,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1717,1717,0,6c026c026c026c02,ff,0,1,1,0,0000000000000000,00,0,0,0,af4caf4caf4caf4c,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1718,1718,0,6c026c026c026c02,1f,0,1,1,1,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1719,1719,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4d7d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1720,1720,0,6c034f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1721,1721,0,6c036c036c036c03,ff,0,1,1,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1722,1722,0,6c036c036c036c03,ff,0,1,1,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1723,1723,0,6c036c036c036c03,ff,0,1,0,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1724,1724,0,6c036c036c036c03,ff,0,1,0,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1725,1725,0,6c036c036c036c03,ff,0,1,0,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1726,1726,0,6c036c036c036c03,ff,0,1,1,0,0000000000000000,00,0,0,0,af4daf4daf4daf4d,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
